"Dstat 0.8.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","instance-20260502-141653",,,,"User:","chetanmajjagi21_gmail_com"
"Cmdline:","dstat -tcmnd --tcp --output loadtest_metrics.csv 10",,,,"Date:","02 May 2026 19:35:05 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"tcp sockets",,,,
02-05 20:38:41,0,0,99.003,0,0.500,447276,1118888,9876,380424,6153.188,4850.148,0,8.000,9,19,0,6,0
02-05 20:38:51,0.500,0.500,98.960,0,0,447260,1118888,9892,380424,16010.478,16717.190,0,11.995,9,18,0,4,0
02-05 20:39:01,1.499,0,97.967,0,0,447264,1118888,9908,380420,56049.284,55835.356,0,15.995,9,15,0,4,0
02-05 20:39:11,1.000,0,98.983,0,0,447176,1118888,9924,380492,56008.636,56594.538,3.999,99.983,9,17,0,4,0
02-05 20:39:21,1.000,0,98.536,0,0,447156,1118888,9940,380496,51023.723,51334.837,0,44.016,9,17,0,4,0
02-05 20:39:31,1.000,0,99.015,0,0,447152,1118888,9944,380496,66232.354,68038.637,0,8.001,9,17,0,4,0
02-05 20:39:41,0.500,0.500,99.014,0,0,447132,1118888,9960,380500,22260.099,19952.777,0,12.002,9,19,0,4,0
02-05 20:39:51,1.000,0,98.505,0,0.500,447120,1118888,9976,380496,26796.371,26532.357,0,16.001,9,18,0,4,0
02-05 20:40:01,1.000,0,98.478,0,0,447140,1118888,9992,380460,37836.665,35430.195,0,11.997,9,17,0,4,0
02-05 20:40:11,0.500,0,98.494,0,0,446744,1118888,10008,380840,20241.670,17718.836,0,11.999,9,17,0,5,0
02-05 20:40:21,1.000,0,98.968,0,0,446720,1118888,10024,380848,29445.409,34054.907,0,7.997,9,17,0,5,0
02-05 20:40:31,0.500,0.500,97.958,0,0,446664,1118888,10040,380888,23704.717,28053.831,0,51.977,9,18,0,6,0
02-05 20:40:41,0.500,0,98.501,1.000,0,446628,1118888,10056,380908,46778.480,46064.472,0,124.001,9,19,0,6,0
02-05 20:40:51,1.000,0,98.985,0,0,446340,1118888,10064,381188,16659.490,17590.349,0,7.999,9,18,0,6,0
02-05 20:41:01,0,0.500,97.955,0.500,0,446272,1118888,10080,381240,37848.513,39958.539,15.993,19.991,9,16,0,6,0
02-05 20:41:11,0.500,0,98.462,0,0,446300,1118636,10104,381440,29712.648,28785.002,11.995,23.991,9,17,0,5,0
02-05 20:41:21,0.500,0,99.465,0,0,446176,1118636,10120,381548,11571.903,14926.715,0,3.999,9,17,0,5,0
02-05 20:41:31,1.000,0.500,99.009,0.500,0,446048,1118636,10136,381660,13503.264,12374.158,4.000,4.000,9,18,0,4,0
02-05 20:41:41,0.500,0,98.008,0,0,445976,1118636,10152,381716,29121.406,36266.997,0,100.008,9,18,0,4,0
02-05 20:41:51,0,0.500,98.973,0.500,0,445856,1118636,10160,381828,19115.823,17103.368,11.997,11.997,9,19,0,4,0
02-05 20:42:01,1.000,0.500,98.501,0.500,0,445700,1118636,10176,381968,28743.273,29000.276,16.000,16.000,9,16,0,4,0
02-05 20:42:11,0.500,0.500,98.489,0,0,445664,1118384,10192,382240,22666.389,20932.589,11.999,11.999,9,17,0,4,0
02-05 20:42:21,0.500,0,98.973,0,0,446420,1117376,10208,382476,14433.063,14095.155,7.998,7.998,9,18,0,5,0
02-05 20:42:31,0,0,99.967,0,0,446308,1117376,10224,382572,14628.223,17925.146,0,3.999,9,17,0,5,0
02-05 20:42:41,1.500,0,98.525,0,0,446292,1117376,10240,382572,50870.867,46950.876,0,64.016,9,19,0,5,0
02-05 20:42:51,0,0,99.012,0,0,446312,1117376,10256,382536,17505.208,19473.457,0,12.002,9,18,0,5,0
02-05 20:43:01,0.500,0,98.988,0,0,446296,1117376,10272,382536,7305.082,6597.171,0,7.999,9,16,0,5,0
02-05 20:43:11,0.500,0,99.000,0,0,446224,1117124,10304,382828,20230.922,17746.932,0,16.000,9,17,0,5,0
02-05 20:43:21,0.500,0,98.495,0,0,446708,1116620,10320,382832,67595.778,69117.705,0,23.999,9,17,0,4,0
02-05 20:43:31,9.498,12.998,74.987,2.500,0,458792,1103516,10384,383788,53885.009,43193.793,903.849,7.999,9,21,0,6,0
02-05 20:43:41,0.500,0,98.980,0,0,449028,1102512,10420,394588,5672.832,3959.185,0,3.999,9,20,0,8,0
02-05 20:43:51,0.500,0,99.021,0,0,448820,1102512,10444,394772,24461.263,23005.950,0,12.003,9,19,0,9,0
02-05 20:44:01,0.500,0,98.981,0,0,448800,1102512,10460,394776,31655.996,32762.786,0,11.998,9,16,0,9,0
02-05 20:44:11,0,0,98.999,0,0,449240,1101756,10476,395076,12274.912,15899.885,0,16.000,9,16,0,9,0
02-05 20:44:21,1.000,0,97.975,0.500,0,449696,1101280,10488,395084,40819.782,42485.365,0,583.854,9,17,0,9,0
02-05 20:44:31,1.000,0,98.499,0,0,449680,1101280,10504,395084,47716.513,51519.474,0,44.000,9,17,0,8,0
02-05 20:44:41,1.000,0,98.499,0,0,449700,1101280,10520,395048,54815.185,55671.172,0,87.999,9,18,0,5,0
02-05 20:44:51,1.000,0,98.497,0,0,449904,1101056,10536,395052,38447.669,36563.734,0,43.998,9,18,0,4,0
02-05 20:45:01,0,0,99.020,0.500,0,449888,1101056,10552,395052,6262.239,4849.960,0,40.008,9,16,0,4,0
02-05 20:45:11,0.500,0,99.011,0,0,450932,1099796,10560,395260,36637.133,33401.768,0,20.002,9,17,0,4,0
02-05 20:45:21,1.000,0,99.014,0,0,450912,1099796,10576,395264,29967.244,28933.098,0,8.001,9,18,0,4,0
02-05 20:45:31,0.500,0,99.013,0,0,450892,1099796,10592,395268,28232.706,30614.019,0,8.001,9,18,0,4,0
02-05 20:45:41,1.000,0.500,98.492,0,0,450868,1099796,10608,395276,46144.274,45927.292,0,19.998,9,19,0,4,0
02-05 20:45:51,0,0,99.008,0,0,450856,1099796,10620,395276,1801.153,3176.270,0,4.000,9,19,0,4,0
02-05 20:46:01,0,0.500,98.478,0,0,450840,1099796,10636,395276,53046.190,52953.210,0,19.996,9,16,0,5,0
02-05 20:46:11,1.000,0,98.994,0,0.500,451248,1099052,10668,395580,36283.968,38056.869,0,11.999,9,17,0,5,0
02-05 20:46:21,0.500,0,99.001,0,0,453232,1097036,10688,395592,11758.126,10924.117,0,88.001,9,18,0,6,0
02-05 20:46:31,0,0,99.010,0,0,453224,1097036,10692,395596,6835.675,5875.580,0,12.001,9,18,0,6,0
02-05 20:46:41,0.500,0,98.950,0,0,453208,1097036,10708,395596,7709.120,7486.232,0,3.998,9,19,0,7,0
02-05 20:46:51,1.000,0,98.991,0,0,453192,1097036,10724,395596,26725.515,25790.602,0,15.999,9,18,0,6,0
02-05 20:47:01,0.500,0,98.501,0,0,453176,1097036,10740,395596,23705.234,22676.224,0,12.000,9,16,0,5,0
02-05 20:47:11,1.000,0,98.504,0,0,453096,1097036,10756,395660,43642.940,44649.984,0,16.001,9,17,0,5,0


"Host:","instance-20260502-141653",,,,"User:","chetanmajjagi21_gmail_com"
"Cmdline:","dstat -tcmnd --tcp --output loadtest_metrics.csv 10",,,,"Date:","02 May 2026 21:51:58 UTC"
"system","total usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"tcp sockets",,,,
"time","total usage:usr","total usage:sys","total usage:idl","total usage:wai","total usage:stl","used","free","buf","cach","net/total:recv","net/total:send","dsk/total:read","dsk/total:writ","lis","act","syn","tim","clo"
02-05 21:51:58,,510436,1015928,17492,412768,,,10,17,0,6,0
02-05 21:52:08,6.002,2.501,88.528,0.500,0.500,511384,1014920,17508,412812,45458.585,53368.123,4.001,100.032,10,34,1,7,0
02-05 21:52:18,7.003,1.501,92.040,0,0.500,514360,1011896,17516,412852,70156.248,72608.305,0,20.009,10,83,2,29,0
02-05 21:52:28,8.502,1.500,91.026,0,0.500,516104,1010132,17532,412856,36517.559,40561.729,0,8.002,10,114,1,64,0
02-05 21:52:38,11.997,0.500,88.976,0,0.500,518596,1007612,17564,412852,69385.029,71271.513,0,15.996,10,155,3,96,0
02-05 21:52:48,13.005,1.501,85.531,0,0.500,520864,1005356,17576,412812,61618.990,62602.341,0,32.011,10,185,5,138,0
02-05 21:52:58,29.003,2.000,69.506,0,0,525600,1000580,17584,412812,113063.548,98283.169,0,4.000,10,222,8,183,1
02-05 21:53:08,23.978,3.497,70.435,0,0.500,526804,999320,17600,412820,128858.894,143486.373,0,31.970,10,253,6,247,3
02-05 21:53:18,20.992,2.499,77.472,0,1.000,528728,997300,17608,412876,139434.491,148714.130,0,567.794,10,288,5,300,1
02-05 21:53:28,29.957,2.496,67.903,0,0.499,532704,993268,17624,412884,179087.055,188139.168,0,43.937,10,327,7,333,1
02-05 21:53:38,46.008,4.001,49.509,0.500,0.500,533484,991832,17636,413464,200699.014,179599.333,492.086,380.066,10,387,9,378,1
02-05 21:53:48,43.513,3.001,50.515,0,1.500,550368,974760,17652,413604,263091.335,299018.896,0,20.006,10,403,2,423,4
02-05 21:53:58,39.985,1.000,56.478,0,1.000,567220,957916,17664,413568,173696.784,149934.843,0,11.995,10,448,10,485,10
02-05 21:54:08,46.555,4.005,48.557,0,1.001,551048,974028,17680,413580,246973.168,275669.883,0,28.033,10,452,7,542,0
02-05 21:54:18,32.059,2.004,65.121,0,0.501,567948,956892,17696,413736,225516.304,239503.186,0,20.037,10,452,6,550,3
02-05 21:54:28,49.003,3.500,48.503,0,0,572032,952796,17712,413732,239260.400,258786.576,0,12.001,10,460,8,571,4
02-05 21:54:38,13.993,1.499,47.976,0,0,572712,952100,17724,413736,157480.881,169878.652,0,19.990,10,427,3,592,1
02-05 21:54:48,15.008,2.501,38.020,0,0,572700,952100,17736,413736,192175.387,214261.269,0,28.015,10,425,6,515,1
02-05 21:54:58,12.488,1.499,48.952,0,0,572732,952100,17752,413688,98537.277,122133.354,0,31.969,10,438,5,435,3
02-05 21:55:08,18.452,5.984,10.473,0,0,572648,951848,17768,414008,96150.754,102114.171,0,87.771,10,461,6,393,2
02-05 21:55:18,11.500,2.500,38.501,9.500,0,572900,951096,17804,414440,108566.515,129772.006,0,796.018,10,464,3,392,1
02-05 21:55:28,13.996,1.500,47.987,0,0,572692,951096,17812,414640,107823.703,104271.635,0,15.996,10,474,5,386,1
02-05 21:55:38,13.496,0.500,47.987,0,0,572828,950872,17824,414716,116589.418,114586.943,0,19.995,10,451,5,395,1
02-05 21:55:48,12.004,1.501,48.518,0,0,573032,950648,17836,414724,124514.523,163806.203,0,16.006,10,445,2,424,2
02-05 21:55:58,12.494,1.499,48.978,0,0,573436,950172,17852,414780,129583.638,129173.819,0,7.996,10,439,6,445,3
02-05 21:56:08,15.494,1.999,45.483,0,0.500,573244,950172,17868,414956,147783.942,173684.467,0,27.990,10,450,6,449,0
02-05 21:56:18,14.520,1.001,38.552,0,0,575192,947932,17884,415232,85668.165,73405.537,0,20.027,10,451,2,421,3
02-05 21:56:28,12.501,1.500,48.004,0,0,574972,947932,17900,415436,120309.761,190345.025,0,16.001,10,431,6,414,4
02-05 21:56:38,13.996,0.500,48.986,0,0,575108,947684,17916,415532,105903.768,135296.101,0,291.914,10,387,6,426,3
02-05 21:56:48,13.506,1.000,49.022,0,0.500,575004,947684,17928,415624,121959.781,134404.371,0,20.009,10,310,0,444,1
02-05 21:56:58,13.501,1.000,49.003,0,0,575200,947460,17940,415672,139543.774,150565.467,0,60.004,10,244,5,459,3
02-05 21:57:08,14.991,1.999,35.979,0,0,575168,947456,17956,415708,124874.388,152182.509,0,95.944,10,158,3,464,1
02-05 21:57:18,13.498,0,48.992,0,0,575184,947456,17964,415716,62253.202,65672.664,0,7.999,10,97,3,431,3
02-05 21:57:28,2.997,0.499,96.902,0,0,579312,943360,17980,415716,57540.882,53468.995,0,15.984,10,45,2,394,0
02-05 21:57:38,0.500,0.500,98.466,0,0,579356,943360,17996,415720,32435.954,31821.164,0,7.997,10,27,0,298,0
02-05 21:57:48,0.500,0,98.492,0,0,579344,943360,18008,415720,38805.014,41431.811,0,11.999,10,22,0,213,0
02-05 21:57:58,0.500,0,98.512,0,0,579336,943360,18020,415716,13515.599,12354.462,0,32.004,10,21,0,146,0
02-05 21:58:08,4.500,2.000,91.009,0,0,579320,943360,18036,415716,48752.565,50576.736,0,268.025,10,20,0,78,0
02-05 21:58:18,0.500,0.500,99.022,0,0,579244,943360,18044,415784,29821.476,30681.663,0,16.003,10,23,0,44,0
02-05 21:58:28,0.500,0,98.508,0,0,579228,943360,18060,415784,36444.916,36707.938,0,12.001,10,23,0,16,0
02-05 21:58:38,0,0,95.480,0,0,579204,943360,18076,415792,38774.802,40041.535,0,215.954,10,25,0,6,0
02-05 21:58:48,1.501,0,98.536,0,0,457352,1065284,18092,415784,49343.901,46571.895,0,12.004,9,19,0,5,0
02-05 21:58:58,0,0,98.518,0,0,459876,1062768,18116,415752,70790.032,70651.007,0,12.002,9,16,0,5,0
02-05 21:59:08,3.500,0.500,92.497,0,0,459828,1062768,18132,415784,25254.204,89637.176,0,19.999,9,16,0,6,0
02-05 21:59:18,1.000,0,99.008,0,0,467004,1054956,18148,416404,30775.340,30481.317,0,12.001,9,17,0,6,0
02-05 21:59:28,0,0,98.962,0,0,466984,1054956,18164,416408,31770.813,32181.656,0,7.997,9,18,0,6,0
02-05 21:59:38,1.000,0,98.524,0,0,466980,1054956,18176,416400,28543.055,30837.622,0,64.016,9,20,0,6,0
02-05 21:59:48,2.000,0.500,96.498,0,0,467252,1054704,18192,416364,96611.073,103350.938,0,479.990,9,17,0,7,0
02-05 21:59:58,0.500,0,99.515,0,0,467272,1054672,18204,416364,9662.475,11498.755,0,4.001,9,16,0,5,0
02-05 22:00:08,3.500,1.500,91.988,0,0.500,467220,1054672,18220,416400,36592.235,43981.272,0,15.998,9,14,0,7,0
02-05 22:00:18,1.500,0,98.474,0,0,467180,1054672,18232,416428,47234.391,53520.713,0,87.977,9,18,0,5,0
02-05 22:00:28,1.500,0,99.015,0,0,467168,1054672,18236,416436,21945.338,19163.915,0,12.002,9,18,0,5,0
02-05 22:00:38,1.500,0,97.513,0,0,467196,1054672,18252,416392,85675.415,88739.824,0,228.030,9,19,0,5,0
02-05 22:00:48,0.500,0,98.517,0,0,467180,1054672,18268,416392,28215.008,26965.786,0,8.001,9,18,0,5,0
02-05 22:00:58,0.500,0.500,99.498,0,0,467164,1054672,18284,416392,28842.310,31970.235,0,8.000,9,15,0,5,0
02-05 22:01:08,2.500,2.000,91.485,0,0,467104,1054672,18300,416436,37509.843,111465.703,0,23.996,9,15,0,4,0
02-05 22:01:18,1.000,0.500,97.992,0,0.500,467316,1054420,18316,416460,80026.762,79901.772,0,23.998,9,17,0,4,0
02-05 22:01:28,0.500,0.500,98.994,0,0,467300,1054420,18332,416460,30268.206,29711.239,0,11.999,9,18,0,4,0
02-05 22:01:38,1.000,0,97.959,0,0,479612,1042132,18340,416428,61475.582,64986.130,0,315.869,9,20,0,5,0
02-05 22:01:48,0.500,0,99.504,0,0.500,446188,1075548,18356,416420,16032.647,15612.630,0,4.000,9,18,0,5,0
02-05 22:01:58,0,0,99.500,0,0,446924,1074796,18372,416420,17752.999,21621.998,0,4.000,9,15,0,5,0
02-05 22:02:08,3.000,1.500,92.009,0,0,446900,1074796,18388,416428,48420.773,120713.900,0,528.052,9,15,0,6,0
02-05 22:02:18,0.500,0,98.513,0,0,447076,1074544,18396,416496,32934.398,34057.548,0,20.003,9,17,0,5,0
02-05 22:02:28,1.000,1.000,98.478,0,0,451072,1070008,18412,417028,42355.732,39654.323,0,15.996,9,20,0,27,0
02-05 22:02:38,1.000,0.500,98.490,0.500,0,461588,1057608,18560,418756,27849.190,29360.038,0,583.941,9,23,0,28,0
02-05 22:02:48,0,0,99.002,0,0,461840,1057384,18568,418720,34190.687,37019.743,0,8.000,9,19,0,29,0
02-05 22:02:58,0,0,99.488,0,0,461824,1057384,18580,418724,11653.635,10903.723,0,4.000,9,17,0,29,0
02-05 22:03:08,3.000,2.000,92.496,0,0.500,461756,1057384,18612,418760,42998.328,107394.824,0,303.988,9,15,0,31,0
02-05 22:03:18,0.500,0,99.028,0,0,461540,1057384,18624,418964,6697.866,5778.610,0,8.002,9,18,0,30,0
02-05 22:03:28,0.500,0.500,98.503,0,0,461500,1057384,18660,418968,38935.042,35235.943,0,16.000,9,18,0,8,0
02-05 22:03:38,1.000,0.500,99.003,0,0,448728,1070144,18672,418968,44384.189,45960.231,0,12.000,9,22,0,8,0
02-05 22:03:48,0.500,0,98.534,0,0,449228,1069672,18680,418932,64029.132,66221.890,0,16.006,9,18,0,8,0
02-05 22:03:58,0.500,0,99.490,0,0,449436,1069448,18696,418932,33511.545,33489.547,0,7.999,9,17,0,7,0
02-05 22:04:08,4.001,1.000,93.012,0,0,449412,1069448,18712,418940,53541.837,120023.326,0,36.005,9,15,0,7,0
02-05 22:04:18,2.000,0.500,96.992,0,0,449712,1068944,18728,419128,31282.407,37682.876,0,11.999,9,18,0,7,0
02-05 22:04:28,1.500,0.500,98.001,0,0,449696,1068944,18744,419128,53196.479,53685.484,0,76.001,9,18,0,7,0
02-05 22:04:38,1.500,0,98.504,0,0,449568,1068944,18760,419240,42920.820,45012.909,0,572.024,9,20,0,5,0
02-05 22:04:48,0.500,0,98.516,0.500,0,449552,1068944,18776,419240,38851.224,38868.227,0,52.008,9,17,0,5,0
02-05 22:04:58,0.500,0,98.507,0,0,449572,1068944,18792,419204,42419.050,43715.143,0,64.005,9,15,0,5,0
02-05 22:05:08,3.500,1.500,93.013,0,0,449516,1068944,18808,419244,39954.687,111991.941,0,100.014,9,15,0,6,0
02-05 22:05:18,1.500,0,99.000,0,0,449468,1068944,18824,419276,25789.049,25075.047,4.000,92.000,9,18,0,4,0
02-05 22:05:28,1.500,0,98.007,0,0,449464,1068944,18832,419272,68660.699,69152.733,0,48.003,9,17,0,4,0
02-05 22:05:38,0.500,0,99.017,0,0,449460,1068944,18848,419260,27770.853,25969.538,0,76.013,9,21,0,4,0
02-05 22:05:48,1.000,0,99.002,0,0,449476,1068944,18856,419236,28544.492,30684.529,0,8.000,9,17,0,5,0
02-05 22:05:58,1.500,0,98.977,0,0,449468,1068944,18868,419232,28845.238,27808.481,0,7.998,9,16,0,4,0
02-05 22:06:08,6.501,2.000,92.015,0,0,449408,1068944,18884,419276,47732.680,67063.790,0,32.005,9,14,0,5,0
02-05 22:06:18,1.000,0.500,98.964,0,0,449608,1068704,18900,419300,34890.245,35501.022,0,11.996,9,18,0,4,0
02-05 22:06:28,1.500,0,97.491,0,0,449592,1068704,18916,419300,67612.864,65942.016,0,19.998,9,19,0,4,0
02-05 22:06:38,0.500,0.500,98.980,0,0,449584,1068704,18928,419296,53942.961,54653.816,0,11.998,9,21,0,4,0
02-05 22:06:48,1.500,0,98.981,0.500,0,449572,1068704,18944,419292,33009.755,31979.949,0,35.993,9,19,0,4,0
02-05 22:06:58,0.500,0,99.518,0,0.500,449592,1068704,18952,419264,28061.140,29950.486,0,8.001,9,15,0,5,0
02-05 22:07:08,3.000,2.500,92.485,0,0.500,449568,1068704,18964,419276,18422.056,25413.939,0,19.997,9,15,0,6,0
02-05 22:07:18,1.500,0.500,98.473,0,0,449492,1068704,18980,419336,38574.344,38981.231,0,19.994,9,17,0,6,0
02-05 22:07:28,1.000,0,98.506,0,0.500,453572,1064608,18992,419340,48041.885,51357.084,0,20.001,9,17,0,6,0
02-05 22:07:38,0.500,0,98.482,0,0,453568,1064608,19004,419332,17907.768,18453.669,0,291.947,9,20,0,6,0
02-05 22:07:48,0,0,99.039,0,0,453544,1064608,19040,419336,19323.536,19722.692,0,8.003,9,17,0,6,0
02-05 22:07:58,0,0,98.500,0,0,453532,1064608,19056,419332,30819.974,29470.975,0,8.000,9,16,0,5,0
02-05 22:08:08,2.999,1.999,91.968,0,0.500,453516,1064608,19072,419332,37543.923,44511.496,0,27.990,9,14,0,5,0
02-05 22:08:18,0,0,99.045,0,0,453692,1064384,19092,419360,25879.755,25024.366,0,16.007,9,17,0,4,0
02-05 22:08:28,0,0,98.497,0,0,453684,1064384,19100,419360,27092.144,25859.183,0,12.000,9,18,0,4,0
02-05 22:08:38,0.500,0,98.494,0,0,453668,1064388,19112,419360,46770.248,44371.389,0,291.983,9,20,0,4,0
02-05 22:08:48,1.000,0,98.967,0,0,453572,1064388,19128,419440,27435.873,29836.075,0,7.997,9,17,0,5,0
02-05 22:08:58,0,0,99.002,0,0,461884,1137840,15736,342788,16671.303,16569.301,4.000,4.000,9,16,0,4,0
02-05 22:09:08,3.501,2.000,92.021,0.500,0,465952,1133496,15752,343048,40973.240,48183.866,24.005,36.008,9,14,0,5,0
02-05 22:09:18,1.000,0.500,97.487,0,0,465904,1133256,15768,343320,64027.174,61399.536,19.997,27.996,9,17,0,4,0
02-05 22:09:28,0.500,0,98.504,0,0,465760,1133256,15784,343448,22357.821,19961.733,8.000,36.001,9,18,0,4,0
02-05 22:09:38,0,0,99.512,0,0,465708,1133256,15792,343492,16913.007,17432.068,4.000,4.000,9,20,0,4,0
02-05 22:09:48,1.500,0,98.496,0,0,465660,1133256,15804,343528,40774.368,38256.469,12.000,19.999,9,18,0,5,0
02-05 22:09:58,0.500,0,99.035,0,0,465656,1133256,15820,343516,13341.669,12419.346,0,8.003,9,16,0,4,0
02-05 22:10:08,3.501,2.001,92.524,0,0,465232,1133256,15836,343924,43276.435,48277.757,252.067,24.006,9,15,0,5,0
02-05 22:10:18,1.000,0,98.502,0.500,0,464116,1133256,15852,345024,48241.182,48237.182,8.000,28.001,9,17,0,5,0
02-05 22:10:28,1.499,0.500,97.966,0,0,464072,1133256,15868,345052,54983.778,51775.899,7.997,23.992,9,18,0,5,0
02-05 22:10:38,0.500,0,98.515,0,0,464020,1133256,15884,345088,38170.999,38221.007,0,320.050,9,20,0,5,0
02-05 22:10:48,1.501,0,97.559,0.500,0,464028,1133256,15892,345072,61999.704,60067.529,0,72.044,9,19,0,5,0
02-05 22:10:58,2.000,1.000,97.509,0.500,0,463432,1133256,15908,345652,113961.420,115231.537,8.001,56.005,9,15,0,5,0
02-05 22:11:08,2.500,1.500,90.490,2.500,0,463284,1133256,15916,345792,48333.525,123671.992,35.996,35.996,9,14,0,5,0
02-05 22:11:18,1.000,0.500,98.004,0,0,463456,1133032,15932,345828,25597.048,31992.309,0,12.000,9,17,0,4,0
02-05 22:11:28,1.000,0,98.978,0,0,463420,1133032,15940,345856,37413.570,34878.141,0,15.996,9,18,0,4,0
02-05 22:11:38,1.000,0,98.488,0,0,463384,1133032,15956,345876,27375.573,32300.957,0,7.999,9,21,0,4,0
02-05 22:11:48,1.000,0,98.511,0,0,463340,1133032,15972,345904,46875.198,49109.445,4.000,24.003,9,17,0,4,0
02-05 22:11:58,0.500,0,98.487,0,0.500,463256,1133032,15988,345972,16007.963,15760.995,7.999,7.999,9,16,0,4,0
02-05 22:12:08,2.500,1.500,92.488,0,0,463248,1132808,16000,346192,45777.989,115322.858,59.992,47.994,9,16,0,5,0
02-05 22:12:18,0.500,0,99.015,0,0,463276,1132584,16016,346372,20029.020,17732.674,8.001,12.002,9,19,0,4,0
02-05 22:12:28,0,0,99.968,0,0,463144,1132584,16044,346476,16483.771,20297.561,3.999,7.997,9,19,0,4,0
02-05 22:12:38,1.999,1.000,96.468,0,0,462964,1132584,16060,346640,44259.545,45486.145,15.995,255.916,9,23,0,5,0
02-05 22:12:48,1.500,1.000,97.994,0,0,463068,1132332,16072,346776,67974.835,66779.908,35.998,31.998,9,18,0,6,0
02-05 22:12:58,0.500,0,98.505,0,0,463180,1132108,16088,346872,45818.544,48129.672,20.001,24.001,9,15,0,6,0
02-05 22:13:08,4.002,1.501,93.047,0.500,0,463784,1131100,16104,347260,42359.531,115126.519,20.010,64.033,9,15,0,8,0
02-05 22:13:18,0.500,0,99.023,0,0,463380,1131100,16120,347648,13898.297,21410.079,0,12.003,9,17,0,7,0
02-05 22:13:28,0,0,99.014,0,0,463620,1130848,16136,347644,7348.036,6642.937,0,4.001,9,18,0,7,0
